profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9
,control,control,control,control,treatment,treatment,treatment,treatment
DDX28,4.85795,4.80319,4.72459,4.69317,4.85829,4.7836,4.71037,4.92276
SPRED2,3.48802,3.55266,3.75278,3.38706,3.44627,3.53029,3.80335,3.51518
SUPT20H,6.96259,7.0938,7.13752,6.83273,6.95864,7.30092,6.90101,6.99482
TDRD3,5.65764,5.6222,5.31502,5.62335,5.5944,5.49606,5.545,5.65534
SLC25A42,3.56363,3.7008,4.01495,3.2681,3.46392,3.83856,3.68013,3.47882
CRYBG3,5.18187,5.09168,5.04287,5.44643,5.48295,5.65155,5.5291,5.54194
KRT7,3.92557,3.93716,4.13775,3.80997,3.89489,3.92911,4.02643,3.93392
ZAP70,5.11934,5.05305,5.13265,4.78499,4.86855,5.57936,5.08605,5.2336
LOC101930322,5.76025,5.90597,6.15269,5.73648,5.63296,5.69402,5.46503,5.64952
ERAP1,3.19608,3.11257,3.11293,3.37204,3.21527,3.17189,3.20435,3.15192
AA308853,8.7612,8.67078,8.77199,8.3426,8.76462,9.19669,8.8068,8.61405
EFNA5,5.4369,5.3237,5.64052,5.25654,5.36516,5.75045,4.9952,5.34715
CCDC22,6.75419,6.74799,6.50325,6.62072,6.27905,6.33617,6.35222,6.54521
CCL8,3.04212,3.05471,3.41412,2.98684,3.14994,3.43843,3.14204,3.23606
LAPTM4B,12.7152,12.6881,12.675,12.8022,12.7297,12.4507,12.6101,12.7468
GSN,6.52688,6.56887,6.67045,6.63572,6.56906,6.58632,6.57765,6.52131
RPL37A,8.17979,8.09337,8.02162,8.28434,8.18908,7.91372,8.01699,8.13261
RPL22,10.9852,10.9899,10.8969,11.0026,11.062,10.7405,10.8709,10.9834
PTPRD,3.26114,3.19214,3.3069,3.20284,3.15768,3.30715,3.50014,3.23961
RYR2,2.99921,3.1924,3.25716,3.43607,3.23169,3.30075,3.20446,3.25695
LIAS,6.83587,6.99702,6.61209,7.05228,7.11874,7.01442,7.06393,6.73921
FUT9,4.80509,5.5641,5.17704,5.65048,5.17663,4.02932,4.39377,4.80081
MBD4,9.89483,9.9652,9.82099,10.028,9.83751,9.99485,10.2841,10.0009
MBD4,6.71757,6.607,6.72797,6.8346,6.67235,6.94643,6.73549,6.6491
CD7,5.64915,5.52483,5.65763,5.28403,5.25867,5.78539,5.46387,5.36464
CGGBP1,4.34314,4.56984,4.46747,4.50064,4.44429,4.6372,4.53874,4.38886
TMSB15B,5.6997,5.56985,5.61299,5.82094,5.61299,5.17513,5.28969,5.63017
PRRC2C,6.41442,6.66222,6.3327,6.58832,6.55226,6.23317,6.73773,5.9829
ERBB4,5.19046,5.61638,5.09283,5.25419,5.70039,5.21292,5.0822,4.90403
DOK2,5.04236,4.92989,5.40839,4.97229,5.14082,5.38068,5.09133,5.20524
PRRC2C,9.39315,9.35746,9.09162,9.11773,9.36408,9.12816,9.09011,9.06506
MCL1,7.42787,7.57912,7.4836,7.87689,7.61109,7.56079,7.78764,7.1453
MCL1,6.50028,6.52774,6.57978,6.76767,6.67069,6.73587,6.89814,6.23227
MYCL,6.01251,6.09787,5.842,5.98628,6.13543,6.21929,6.11924,6.06988
IFI44,3.33048,3.12395,3.11944,3.12395,3.02275,3.15832,3.3916,3.32378
SSBP1,5.1726,5.66087,5.20058,5.68373,5.9974,5.98358,6.16286,5.82762
TBC1D31,6.66491,7.19084,6.49171,6.98575,6.90134,6.81479,6.89668,6.86076
NFKBIB,6.94038,6.86557,6.7009,6.95394,6.88388,7.27746,7.14081,7.16316
TF,4.58505,5.12672,5.25625,4.6848,4.77143,4.45951,4.45581,4.80773
TF,5.35393,5.32448,5.3659,5.27395,5.3849,5.58195,5.35942,5.47843
CIB2,4.62906,4.25732,4.93957,4.93086,4.71045,4.78453,4.67778,4.80328
NPR2,5.82363,5.73987,5.96148,5.66331,5.98968,6.04433,5.82422,6.02653
TSR3,4.64514,4.69039,4.99853,4.56457,4.74651,4.64857,4.49718,4.61511
BEAN1,3.34723,3.26888,3.446,3.43173,3.50934,3.66313,3.41388,3.41834
ACSM2B,4.43782,4.19724,4.47739,4.34481,4.25015,4.55931,4.4714,4.38274
ATP10B,5.33517,5.28042,5.62813,5.12368,5.16222,5.55453,5.13677,5.58735
GNAL,3.26408,3.31196,3.35752,2.96718,3.40662,3.2366,3.57918,3.20425
NENF,6.22084,6.00024,6.4227,6.00718,5.94629,6.26197,6.10264,6.19235
CTTN,8.79013,8.7013,8.83083,8.65369,8.80791,8.82804,8.74803,8.77749
CTTN,8.03898,8.04071,7.98239,7.91801,8.05589,7.83455,7.97935,7.95622
NENF,7.56546,7.32639,7.42646,7.49729,7.48595,7.55622,7.449,7.50399
GFOD2,7.07179,7.03076,6.99406,7.11567,6.9121,7.13748,7.03242,7.14566
MEIS3P1,8.06258,7.96245,8.02032,8.04085,8.07655,7.72529,7.98903,7.91422
PAK3,2.88817,3.06473,2.89223,3.05572,2.9334,2.75239,2.82865,3.16967
DHRS2,10.5237,10.5294,10.0233,10.2992,10.5209,9.96323,9.61316,9.90513
PRKCSH,9.77844,9.77103,9.96559,9.72476,9.63625,9.70798,9.63703,9.73621
PLXDC1,3.62513,3.54429,3.84298,3.36112,3.4875,3.87342,3.71296,3.77378
CA5B,6.03957,5.84734,5.87342,5.73005,5.68582,5.57909,5.65396,5.8139
PPP2R5C,7.15245,7.07215,7.16181,7.12747,7.28101,7.32517,7.17564,7.1001
NCF1,4.26999,4.17074,4.36629,4.16702,4.10297,4.46081,4.26999,4.23646
GLIPR1,5.70658,5.66254,5.78182,6.14933,5.76099,5.89656,5.80394,5.89447
PARP2,9.50093,9.60246,9.41015,9.56218,9.58183,10.0633,10.0037,9.73211
MYBPC1,3.44409,3.61004,3.55802,3.28962,3.35469,3.42073,3.32189,3.42234
FUT3,5.01047,4.98562,5.18911,4.62415,4.90639,4.98562,4.78956,5.14098
RPS8,3.80723,3.87887,3.86892,3.96657,3.92236,4.09045,3.80415,3.92259
PAWR,4.3516,4.69959,4.19557,4.79595,4.85044,4.53067,5.66444,4.67081
GPX3,8.98132,8.81537,9.12684,8.92971,8.83811,8.83557,9.01873,8.99733
SUGP2,8.46562,8.58604,8.48018,8.50354,8.37196,8.46198,8.33234,8.31419
FUBP1,7.17547,7.55646,6.51692,7.36263,7.24768,7.17808,7.14352,7.03307
FUBP1,4.5607,4.49637,4.67896,4.60833,4.49005,4.6806,4.6416,4.52713
SHMT2,7.26826,7.66369,7.68894,7.78383,7.54639,8.04286,8.37384,8.05247
SHMT2,10.6743,10.8708,10.9373,10.8204,10.8777,11.4162,11.4582,11.2842
RPS21,11.3872,11.4656,11.5143,11.3577,11.3777,11.5223,11.3884,11.4669
KIAA1107,4.18636,4.20748,4.18089,4.20748,4.4307,3.91147,4.39043,4.11129
LOC101930416,5.83851,5.92041,6.126,6.01325,6.08197,6.75998,6.81799,6.52321
NSUN5P1,8.64691,8.79514,8.74574,8.61661,8.46953,9.02456,8.69048,8.70545
NPEPPS,8.24223,8.19564,7.92552,8.22387,8.37438,7.33965,8.06403,7.95311
214102_at,4.64881,4.72152,4.77466,4.86646,4.91508,4.60799,4.68868,4.72693
RAP2A,5.73496,5.6137,5.80113,5.59046,5.65223,5.8336,5.77086,5.83904
GPR161,3.87085,4.13971,4.07701,3.67727,3.89016,3.88259,4.10228,3.86942
SOCS3,4.81977,5.07637,5.09474,4.67726,4.82631,5.05063,4.86065,4.41589
GMDS,7.22599,7.21133,7.12794,7.2662,7.09248,7.21505,7.38671,7.26267
LOC440434,8.8167,8.55799,8.77505,8.71546,8.79987,8.48319,8.43836,8.55362
MAX,6.22055,6.17581,6.299,6.20757,6.34187,6.35124,6.43103,6.24011
LRBA,7.93935,7.75932,7.8112,7.80634,8.00529,7.50956,7.70934,7.67474
LOC654342,5.56778,5.27885,5.49172,5.06223,5.68532,5.29357,5.37764,5.24753
OPCML,3.21828,3.54934,3.41416,3.46664,3.36715,3.37907,3.23423,3.30754
CXorf40B,10.3317,10.3592,10.273,10.3892,10.4874,10.5986,10.7361,10.4876
RBM8A,10.8161,10.8649,10.6522,10.941,10.8008,10.4089,10.453,10.5563
FASTK,8.64211,8.55873,8.83783,8.67805,8.57,8.64144,8.66145,8.75232
VAMP5,4.29619,4.27328,4.65421,4.18428,4.35038,4.49957,4.10718,4.24817
BTD,6.06411,6.12016,5.98941,6.01506,6.02181,5.89882,5.9781,5.97963
BTD,6.77603,6.51142,6.47816,6.68609,6.8474,5.94485,6.39086,6.54141
PCM1,7.7144,7.68327,7.8008,7.74891,7.85475,7.8868,7.85173,7.81544
LOC101929368,8.71624,8.9353,9.06435,9.01113,8.75342,8.88371,9.14585,8.91307
RFPL1S,3.07726,3.0573,3.14038,3.20324,3.2449,3.21848,3.06615,3.05962
PDLIM7,6.3079,6.2373,6.30984,6.38757,5.95419,6.10838,6.34583,6.10291
PDLIM7,5.57558,5.51492,5.59803,5.39755,5.36962,5.98241,5.61941,5.51492
NOP14-AS1,5.44578,5.51142,5.51077,5.55081,5.52694,5.44644,5.5494,5.39565
FGFR1OP,7.04137,7.14811,6.79732,7.52535,6.61746,6.78556,7.04753,6.96259
NENF,6.35826,6.28419,6.51917,5.92061,6.31744,6.3512,6.2744,6.30048
N39314,7.18149,7.14961,7.08435,7.49193,7.5316,7.62684,8.0946,7.64907
SRRT,3.78062,4.06896,4.1926,3.96399,4.02549,4.24555,4.13454,3.8113
DAGLA,5.45873,5.29316,5.59086,5.32398,5.43039,5.70637,5.11446,5.43244
LOC101930416,9.13596,9.196,8.95524,9.20763,9.40487,9.71987,9.88851,9.60797
LOC101930416,7.90779,8.07132,7.59786,8.10184,8.17735,8.56084,8.79034,8.48701
TXLNGY,2.92806,3.15368,3.40051,2.86212,3.28088,3.30269,3.19706,3.13485
ATP5C1,6.10751,6.15906,5.77808,6.2337,6.25669,6.28405,5.95365,6.16415
MUC6,5.7481,5.6604,5.79698,5.58432,5.51101,6.02198,5.66845,5.55669
KIAA1211L,4.25742,4.69031,4.62871,4.18984,4.24076,4.57322,4.34731,4.36765
CLDN18,6.18187,5.83694,5.84418,5.78709,5.75945,5.91607,5.86694,5.94687
NUDT13,6.03876,5.98449,5.71484,5.961,6.16897,6.18761,6.57909,5.93778
PTPRJ,4.09567,3.85828,4.33151,4.01117,4.04482,4.34374,3.97996,4.22052
ZNF79,6.35141,6.45161,6.04451,6.54067,6.3897,6.40807,6.76229,6.66507
ARID4B,4.01118,3.82011,4.17515,3.96657,3.90776,4.51267,3.96748,3.88072
SLC25A16,6.2634,6.38356,6.34642,6.56058,6.5297,6.42756,6.80485,6.75248
SRSF7,11.7276,11.8547,11.8068,11.8173,11.4935,11.5411,11.5871,11.6163
ZG16,4.65948,4.70559,4.81525,4.69055,4.73597,4.55139,4.71021,4.92933
RPL24,13.8431,13.8536,13.806,13.8446,13.8547,13.7956,13.874,13.8636
POLR2D,8.06026,8.1245,7.68894,8.16495,7.79119,7.64775,7.8992,7.8655
SPTB,5.72083,5.39512,5.96593,5.57819,5.67878,5.88606,5.53692,5.65347
PPBP,3.21664,3.12151,3.32147,3.18579,3.06118,3.02554,3.11746,3.24901
MROH7,4.1495,4.06896,4.017,4.05131,3.84706,4.06786,4.05011,3.92185
LOC100507424,5.52236,5.5334,5.53574,5.27099,5.43703,5.54777,5.22954,5.34638
ATP6V0E1,7.03251,7.04129,6.79669,7.20758,7.00377,6.66228,7.09121,6.78988
ATP6V0E1,11.838,11.9566,11.957,11.9812,11.9569,11.6775,11.7977,11.9313
DYX1C1-CCPG1,7.58246,7.4858,7.42912,7.82981,7.94735,7.72774,8.0249,7.78491
DYX1C1-CCPG1,6.9527,6.89996,6.73019,7.20911,7.23486,6.81493,7.16941,7.14819
ELOVL5,4.00053,4.00723,3.97901,4.08142,3.83335,4.13204,4.02825,4.06307
PKP2,4.791,4.7522,4.60801,4.76356,4.64985,4.78776,4.77563,5.18072
LARP4,7.80953,7.81684,7.43831,8.10992,7.77956,7.27116,8.12291,7.83101
MYRIP,3.1804,3.33257,3.11017,3.10786,2.91525,3.00989,3.09167,3.12639
GNAS,9.42392,9.64526,9.4702,9.42773,9.40908,9.48477,9.41617,9.4385
PRDM10,4.89814,4.59826,4.98257,4.73612,4.87034,4.77051,4.98097,4.65856
PLCE1,3.35043,3.3985,3.45014,3.48276,3.4664,3.33676,3.58912,3.49362
214160_at,3.3271,3.44029,3.36809,3.32906,3.39334,3.47214,3.20607,3.31344
OSGIN2,4.11028,4.25377,4.44094,4.7486,4.29001,4.35405,4.68288,4.10991
ASXL3,3.21025,3.17822,3.34307,3.38669,3.42662,3.38669,3.16429,3.30473
HSPB11,3.56288,3.58365,3.26565,3.76046,3.7138,3.39868,3.43258,3.42292
CA12,10.05,9.7685,10.1562,10.076,9.75162,9.41199,9.3821,9.95338
HS6ST1,4.12662,4.00242,3.97094,4.10065,4.07038,4.38562,3.97592,3.86853
SDHB,3.88811,3.86289,4.37509,3.89734,3.95395,4.11938,3.89061,3.96391
RPLP0,13.5153,13.5907,13.6024,13.5821,13.5427,13.5812,13.5726,13.5619
TJP1,7.55513,7.66159,7.49691,7.74773,7.93136,8.22885,8.39059,7.89029
SUN1,6.43002,6.75772,6.72415,6.61281,6.67008,6.24544,6.83991,6.46665
FH,10.3476,10.5069,10.4333,10.349,10.1731,10.325,10.2611,10.3632
U2AF2,5.84753,6.00999,6.17628,5.65035,5.89444,6.16197,5.93612,6.0954
RYK,8.12509,8.33583,8.10969,8.42326,8.10446,7.91779,7.94716,8.15782
URI1,10.0742,10.1282,9.97101,10.0607,10.039,9.98765,9.89155,9.81402
PDLIM4,5.85488,5.61896,5.74188,5.47868,5.74171,5.8336,5.56008,5.84712
PDLIM4,4.12796,3.90016,4.28955,3.80919,3.88733,4.21686,3.8294,4.165
PBXIP1,5.95132,5.64729,6.03867,5.80345,5.94014,5.86569,5.88694,5.9784
PBXIP1,7.58435,7.50616,7.52209,7.52889,7.83355,7.39472,7.56828,7.53507
SOX2,4.53416,4.53978,4.85137,4.51672,4.4931,4.72234,4.45175,4.78794
NFE2L1,9.5874,9.52008,9.60118,9.50935,9.88318,10.0561,10.0604,9.99466
MAN1C1,5.49771,5.33331,5.46137,5.55781,5.43045,5.70563,5.40316,5.56657
LST1,4.02932,3.80066,4.25041,3.80066,3.7138,3.97209,3.94762,4.04907
AA243143,9.68976,9.82711,9.47709,9.69542,9.91257,9.58341,9.85878,9.74631
TKTL1,3.96521,3.61983,4.33617,3.75279,3.57509,4.22056,3.73177,3.79029
NPFF,4.27577,4.05695,4.2266,4.35059,3.92528,4.34273,4.12167,4.13669
KHDRBS1,4.7141,4.72047,4.92096,4.78551,4.77597,4.67468,5.20243,5.04381
HCG26,6.06495,5.92036,6.32921,5.79649,5.82144,6.12145,5.93117,5.92312
CTDSPL,4.90148,4.56508,4.71915,4.57285,4.65589,5.00489,4.33467,4.75683
214188_at,5.33828,5.16426,4.83925,5.17613,5.3308,5.30827,5.04399,5.27055
GGA2,4.08432,4.0728,4.12811,4.09658,3.98779,4.13026,3.97612,4.02097
GGA2,6.01601,6.08399,5.96968,6.09901,6.03504,5.82385,5.94062,5.66121
ICA1,4.97508,5.12531,4.99291,4.8459,5.12207,5.33454,4.88271,4.94263
NUP88,4.59912,4.03096,4.77093,4.32467,4.26186,4.55741,4.17089,4.35136
DIEXF,6.63899,6.72897,6.52861,7.12722,6.8839,6.31578,7.30914,6.91169
DIS3,5.89309,5.63054,6.04407,6.01315,5.62743,5.97148,6.02823,5.8048
TPP1,5.61009,5.70926,5.57838,5.49912,5.49844,5.88047,5.57994,5.53888
TPP1,5.66812,5.83825,5.79342,5.65866,5.8848,5.857,5.82512,5.72183
SETDB1,6.97826,7.04348,6.95483,6.8705,7.1882,7.15378,7.2158,7.03338
DGCR2,7.6203,7.52905,7.3947,7.60851,7.50063,7.11008,7.08053,7.48012
SFTPD,5.07694,4.9012,5.17308,4.82366,4.83651,5.26873,4.911,5.05725
COL6A1,3.65404,3.7252,3.81663,3.60294,3.70587,3.81064,3.6642,3.51937
PRRC2A,7.4836,7.65867,7.60713,7.71052,7.31264,7.63025,7.4476,7.40384
214202_at,5.87736,5.82369,5.99407,6.03504,5.79218,5.54506,5.71305,5.54615
LOC102724788,5.30445,5.35178,5.28845,5.2666,5.28073,5.48766,5.28639,5.25839
PACRG,3.61851,3.44359,3.6104,3.38728,3.3513,3.59539,3.6357,3.36707
GLRX3,9.2582,9.36795,9.36495,9.40476,9.21193,9.25286,9.59309,9.53921
PPIL6,5.31776,5.12511,5.29695,4.78852,5.19461,5.49673,5.00975,5.2411
CARD10,3.76357,3.77345,3.97204,3.69585,3.85822,4.18052,3.87086,4.09522
KLHL35,4.81733,4.76566,5.02942,4.50911,4.55063,5.20691,4.7339,4.71111
ABCB9,5.97142,5.95639,5.8689,5.86407,5.89178,5.59045,5.73719,5.76635
SLC25A17,6.38967,6.29581,6.38427,6.34347,6.2821,6.27308,6.33785,6.2897
FTH1,11.1968,11.2752,11.0983,11.0953,11.2723,11.4812,11.4428,11.232
FERMT2,6.04168,6.23872,6.23327,6.35684,6.25857,6.53374,6.49104,6.33723
LMNA,8.22237,8.14249,8.20584,7.74928,7.99855,8.4193,8.0128,8.12299
C1QBP,11.4869,11.5887,11.4334,11.6279,11.3138,11.1237,11.3372,11.3951
LARP4B,4.16816,4.07805,4.37833,3.92301,4.06563,4.26039,4.07259,4.14974
LARP4B,5.76932,5.7231,5.78221,5.83378,5.98352,5.67438,5.79687,5.58496
GRM5,3.3581,3.33257,3.52331,3.30254,3.14384,3.25295,3.3069,3.40644
XIST,3.03382,2.97596,3.4345,3.21946,3.0229,3.09977,3.38284,3.29882
MAP4K1,5.23839,5.28423,5.32734,5.00017,5.37577,5.23255,5.00895,5.25809
ALMS1,7.00855,7.04087,6.61446,6.96658,6.94359,6.66441,7.21724,6.88026
ALMS1,6.8981,7.06705,6.84719,7.02139,7.15817,6.82404,7.41933,6.93175
DNAH7,4.17341,4.1494,4.34731,3.71989,4.03745,4.2627,4.20593,3.93279
PTP4A3,6.11416,6.18895,6.3429,6.08897,6.27143,6.68967,6.23535,6.24205
PIN4,10.2769,10.1509,10.2216,10.0237,10.0708,9.92036,9.83099,9.95434
PIN4,4.35348,4.09418,4.34943,4.14393,4.28244,4.16256,4.06338,4.36306
PRSS53,5.92267,6.30383,6.10031,5.79051,6.17025,6.41432,6.28662,6.1032
214227_at,4.12157,4.24115,4.22739,4.08613,4.31638,4.8152,4.06338,4.29076
TNFRSF4,4.94897,4.62886,4.99907,4.71838,4.61914,4.91316,4.80707,5.08455
DNAH17,4.88293,4.29078,4.91882,4.46786,4.45446,5.02487,4.50178,4.6362
CDC42,3.97651,3.79181,3.4957,3.74389,3.46261,3.80556,3.7636,3.73002
VWA8,5.069,5.16633,5.08698,5.30937,5.11149,5.15606,5.45938,5.1875
ABCF2,5.61888,5.28378,5.48095,5.51799,5.29901,5.75963,5.56039,5.58119
GGA2,4.90243,5.07416,5.00761,4.97742,4.73294,4.85482,4.78037,4.83445
CYP3A5,4.05236,3.74528,4.12274,3.91094,3.93288,3.87048,4.15038,4.00727
CYP3A5,3.55379,3.59164,3.99659,3.42282,3.35382,3.66944,3.35408,3.54317
214236_at,4.5796,4.49377,4.75934,4.5262,4.48139,4.93739,4.45826,4.67499
PAWR,6.43486,6.65783,6.80762,6.55521,6.78191,7.0393,7.11676,6.77453
AI093572,4.32295,4.50881,4.48867,4.28103,4.34939,4.5457,4.3105,4.39842
PCGF2,8.16934,8.34414,8.16605,8.26595,8.26518,8.13438,7.90498,8.06276
GAL,8.20348,8.19455,8.63652,8.40533,7.98686,7.90977,8.45431,8.57397
NDUFB8,4.25198,4.08351,4.68647,4.28051,4.41178,4.3527,4.02861,4.42143
MAN1A2,3.80293,3.77271,4.18089,3.85851,3.81965,4.1159,4.13888,3.92758
SERHL2,6.59567,6.55226,6.65525,6.26045,6.47146,6.29642,6.18469,6.31696
ATP6V0E1,6.09768,6.15277,5.84725,6.49388,6.21875,5.78543,6.09869,6.0318
RPS14,4.8302,4.84125,4.81175,4.99835,4.8227,4.81175,4.75067,4.84471
MINK1,8.94238,8.47108,8.83786,8.65999,8.77461,8.56368,8.40786,8.61591
DKK3,3.24601,3.34909,3.53003,3.31211,3.47031,3.43413,3.43195,3.40644
TRIM2,4.90589,4.70559,4.69337,4.64202,4.61509,4.91342,4.88187,4.80855
TRIM2,3.71406,3.55434,4.07828,3.68013,3.44414,3.8004,3.46904,3.70807
NUMA1,4.67182,5.12482,4.70059,4.45951,4.89354,4.87811,4.47064,4.52069
NUMA1,6.23062,6.3534,5.96718,6.23436,6.46562,6.0468,6.24226,6.09691
CLN5,6.29272,6.18196,6.19029,6.54923,6.54046,5.72526,6.33721,6.41895
DTNB,6.44469,6.09661,6.21525,6.24272,6.26463,6.49343,6.05031,6.24702
MAGEA4,2.95029,2.88814,2.82856,3.08399,2.83372,3.11235,3.27581,3.04549
ATP10A,5.05532,4.92101,5.14511,4.88531,5.22045,5.20329,5.16651,5.16104
ATP10A,4.21325,4.35574,4.50467,4.18478,4.39489,4.6271,4.32101,4.26319
SEC22B,11.9343,12.0081,11.7223,12.0035,12.1144,12.1638,12.3585,12.2135
KAT5,8.40185,8.32279,8.38243,8.30831,8.44232,8.48772,8.4244,8.55249
AKR7A2,10.1362,10.2347,10.0071,10.1559,10.0314,9.82285,9.8693,10.0247
COPS8,5.64953,5.64953,5.48704,5.85912,5.38184,5.30235,5.712,5.36391
ADH6,3.76158,3.82282,4.34731,3.76601,3.74597,4.10261,3.74069,3.92286
MIR6875,6.08536,6.34001,6.45666,6.10339,6.18444,6.01195,6.14044,6.21595
POLR2C,8.62759,8.62276,8.629,8.62161,8.54824,8.56,8.58022,8.6303
EFCAB11,9.346,9.42315,9.30718,9.20745,9.26171,9.27512,9.15489,9.33475
ITGA8,3.8278,4.02829,4.07027,4.0351,3.9965,3.96657,3.92007,4.03419
PDLIM7,5.62018,5.71359,5.40839,6.01838,5.4754,5.73744,5.57631,5.57339
CADM4,4.56457,4.55089,4.4695,4.42071,4.24765,4.85473,4.46502,4.29379
MTMR4,9.85828,9.97931,9.88405,9.87992,10.019,9.98124,10.1192,9.90319
MFSD7,4.67496,4.78707,4.71614,4.42157,4.73813,4.8645,4.68212,4.75723
MAPRE3,4.6489,4.66354,5.21127,5.06317,4.7138,5.17297,5.13917,4.99881
RPL12,13.7215,13.6495,13.7032,13.7053,13.7147,13.8054,13.6505,13.7343
CYLD,4.96031,4.78129,4.94636,4.72472,4.72022,4.59775,4.75353,4.6466
NPRL3,6.59132,6.40054,6.40044,6.19923,6.51922,6.46104,6.06856,6.37487
ACAA1,9.33315,9.52558,9.25604,9.51496,9.13196,8.9895,9.09611,9.36329
MED12,4.68407,4.87865,4.71975,4.59534,4.75566,5.02853,4.6434,5.01947
KLF12,5.58341,5.18184,5.52472,5.56008,5.07817,5.00393,5.14019,5.27848
COX11,5.57453,5.68843,5.76037,6.27282,5.43768,5.17995,5.96372,5.69853
NDRG2,3.92502,3.88892,3.91343,3.5957,3.68185,4.08845,3.82814,4.0769
NDRG2,4.88884,4.9365,4.91278,5.06431,4.91278,4.66842,4.44109,4.83256
HNRNPA1,11.3425,11.4766,11.3178,11.3283,11.6598,11.5284,11.806,11.3845
RCHY1,8.37642,8.5399,8.41148,8.71514,8.47494,8.35401,8.96859,8.66321
214282_at,3.12381,2.75099,2.98634,2.74553,2.75496,2.89337,2.85773,2.89312
TMEM97,7.38057,7.26899,7.23536,7.21089,7.16748,7.50838,7.46185,7.2271
FGF18,3.4968,3.71989,3.88409,3.63514,3.73524,3.75595,3.6343,3.56277
FABP3,3.77357,3.75059,3.64553,3.71421,3.80408,3.7739,3.81299,3.99797
GNAT1,3.86688,3.98756,3.90202,3.54514,3.84782,3.81486,3.89126,3.87472
CDK13,4.16892,3.95031,4.25466,4.18783,4.1377,4.10332,3.98621,4.27558
PSMB1,12.3787,12.4673,12.3317,12.4051,12.3342,12.2081,12.3429,12.3245
PSMB1,3.86367,3.7452,3.57561,3.7388,3.86528,3.86804,3.95098,3.8721
HIST2H2AA4,13.2239,13.0948,13.2141,13.0822,13.2605,13.049,12.9737,13.0932
RPL17-C18orf32,6.28796,6.25693,6.33955,6.50204,6.26451,6.38903,6.42644,6.42644
ITGB4,4.14517,4.00886,4.40449,4.13305,4.03144,4.37991,4.17615,4.28511
SEPT11,5.08356,5.11873,4.76071,5.15206,4.75396,4.66023,4.81306,4.92657
KIAA0485,4.14815,4.14736,4.06338,4.21945,4.17627,4.17627,4.23518,4.21565
KIAA0485,4.19027,4.32877,4.07239,3.95124,3.96108,3.92877,4.01473,4.01002
IZUMO4,5.86467,5.72383,5.62939,5.78867,5.73115,6.21249,5.69429,5.58013
CSPG4,3.45443,3.65068,3.57784,3.54307,3.52683,3.66092,3.55402,3.57784
SEPT6,3.29666,3.57593,3.62743,3.35562,3.41682,3.46895,3.47882,3.42669
TOP3A,6.2017,6.0787,5.96357,6.07879,6.1118,5.97148,6.01119,6.06427
TOP3A,5.28263,4.88546,5.47751,4.95886,4.86555,5.2378,5.19204,5.18709
DPYSL4,5.57358,5.72193,5.77635,5.675,5.92861,6.00768,5.67475,5.7627
GJC2,5.47417,5.47392,5.57937,5.34707,5.38681,5.67846,5.30834,5.32655
MUC5AC,5.27117,5.19367,5.22612,5.09647,5.32385,5.64927,5.12268,5.23711
214304_x_at,3.79861,3.94325,4.05075,3.71868,3.67202,4.13888,3.95372,3.66965
SF3B1,9.33876,9.32883,9.44003,9.22162,9.54417,9.58621,9.42682,9.27081
OPA1,7.04838,7.27648,6.86822,7.22035,7.30905,6.7834,7.2866,7.136
HGD,3.75656,3.5082,3.81915,3.76329,3.64223,3.67532,3.59978,3.59292
HGD,5.12017,5.06048,5.35254,5.23807,4.94291,5.25701,4.93717,5.11959
AI435747,4.6271,4.7956,5.27988,4.47851,4.41175,5.05711,5.02734,5.45277
ZFPL1,6.19344,6.32991,6.04956,6.22445,6.5741,6.96484,6.80413,6.59845
ZFPL1,6.21391,6.12838,6.44577,6.04009,6.25192,6.37242,6.23795,6.46828
FOXA2,4.62754,4.50254,4.90011,4.32475,4.51526,4.71818,4.54469,4.70788
EIF5B,3.70535,3.85773,3.63999,4.15652,3.77996,3.59825,4.05327,3.94537
EIF5B,6.01387,6.05497,5.42481,5.84573,5.95261,5.08451,5.84882,5.7867
CALR,8.19319,8.38555,8.37621,8.41801,8.17171,7.39745,8.13214,7.88614
214316_x_at,8.84366,8.9284,8.84462,8.66069,8.95119,9.40217,9.16302,9.09281
RPS9,12.171,12.2709,12.2007,12.0954,12.211,12.3022,12.2028,12.1874
FRY,4.26998,4.31743,4.08904,4.16492,4.13611,4.61228,4.01095,4.40137
FRY,3.87623,3.70422,3.55393,3.78575,3.80763,3.83328,3.83065,4.12932
CYP2A6,5.17904,5.30571,5.45502,5.1267,5.22179,5.22179,5.24905,5.17317
NOV,3.27287,2.98862,3.20061,3.39977,3.17906,3.08467,3.20061,3.09854
CAMK2G,4.45231,4.61473,4.78751,4.62643,4.68112,4.50204,4.53375,4.61888
UPF3A,9.00616,9.06337,8.89527,9.04186,9.05778,8.85477,9.16004,9.00261
GP2,4.40435,4.48882,4.37646,4.01495,4.19898,4.48789,4.38444,4.67192
GP2,4.9161,4.6104,4.84673,4.57641,4.70402,4.86367,4.68712,4.73187
JUND,6.52777,6.68415,6.48258,6.591,6.71454,6.50708,7.17422,6.66638
LOC101928826,12.8088,12.8362,12.7588,12.8351,12.8535,12.8814,12.8722,12.8307
HSP90AA1,13.2957,13.47,13.2846,13.4584,13.235,13.1414,13.3096,13.4111
