profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7
,control,control,control,treatment,treatment,treatment
Capn7,4.1273443816577,3.98418829284209,2.030138290218,0.33492518698801,0.212314082196687,3.95530350290518
Sh3bp5,3.24475160987646,2.59215082452024,4.09323056314516,7.10311992140274,6.85664961918841,2.90032584684168
Colq,0.362145543986852,4.53507626318815,0.560271807876943,0.317593504623471,0.400722626443849,0.21989646206466
Hacl1,4.93591700023468,3.66290046965844,3.63842143266268,3.62160649256744,3.42038673129063,4.46961902695449
Btd,3.63039382176603,0,3.41351013937727,3.04779486834769,2.94702460860068,3.1329979099864
Dph3,5.25869227890361,5.28358105460384,5.56587435625418,5.56992242634338,5.41224634200853,5.27087649284278
Oxnad1,7.42962433247817,5.43707456430305,5.82999666259867,6.16952419715,5.97564623447736,6.23051430303909
1810011H11Rik,1.74067719809548,2.50234842522979,0,2.850991396385,2.8050612756422,4.62155374738427
Parg,4.81162001911918,1.07579273778504,3.77281468749919,4.38082640055767,4.23509899855497,4.59135029749987
Gm7707,2.36675583194792,4.63635200517245,1.47828846566306,1.28156769698004,1.50676441013594,1.60545166396298
Ccser2,3.30030386711875,2.56819266560482,2.84221455396094,2.13984272690753,0.351574057422147,2.31924218343859
Ghitm,5.75105928567499,5.61362889011554,5.92878009444512,5.68253397101218,5.62010836521915,0
Eif1-ps1,5.56241645312606,5.39744361213304,0,5.5415086444326,5.18863038285864,5.6798516336034
Dydc2,0,5.34270762550467,5.2485120661509,4.76368245274654,5.02626005401436,4.88071980477677
Gm7236,5.81449915407035,5.69248020455285,0,5.63463973130597,5.99682935198666,5.83966991118603
Ptger2,0.113056476109108,0.533242381388438,0.751581120143213,0.0988948977291728,0.193451319146825,6.5191329907836
Ero1l,2.54127940969066,2.9691044306951,2.90257915773724,3.2351939912246,3.09793267047572,1.70034205547894
Txndc16,2.65935147551958,2.23905275556686,2.42165957695659,1.62988813342187,1.85060742431751,0.0274293973417267
Gnpnat1,2.49001296802647,1.92985158206501,5.98171111613743,1.86234426389391,1.81188199621867,5.67772246009011
Fermt2,0,0.152086046025037,2.36719491189556,5.76635928671942,5.72747668954364,1.96636032433767
Gm15601,0.617257101164053,0.694875736591411,0.976865833501632,0.648080673044799,0.725294429834949,0.742336548052688
Ddhd1,3.43307294825115,3.03623604554795,3.49257105918298,3.29394132767633,2.9897893454323,3.42805929020846
Gm6580,3.04297520888491,3.42031800608368,3.35836250114726,3.14328075476746,3.22190027534462,3.14930001796566
Cdkn3,3.2658224233863,3.6282603383373,3.32832379141195,3.47910118892083,2.99160438060988,3.55187280213141
Cnih1,5.08119473704974,5.265590669303,5.07027768645562,5.29165512402733,5.17061813002912,0.285517038021478
Gm10101,0.651786948090307,0.600371576016877,0.691231301169316,0.241480227426996,0.339024473932854,5.22101863092566
Cgrrf1,3.14445268237872,3.63916268990524,3.83499430732416,2.73552650970757,2.72318063727234,3.15530560698109
Gch1,2.51258087867397,2.2147465226824,2.66587025500396,2.3007797453211,2.61756414374411,2.47094287097333
Samd4,0.513967690951618,0.100037471024146,4.89992482509774,0.367265935202766,4.49785502963371,0.1930816074801
Gmfb,5.11344630510673,4.62833033866277,0,4.54140952036536,0.142301024186432,4.34923787542893
Socs4,3.29052761833832,3.21948452320819,3.33124516589284,2.85500697503818,2.99188006614367,2.75619068225954
Lgals3,1.93135401700124,1.15490071996077,1.59840808531839,1.75606682396213,2.0678968095516,2.31474002334349
Wdhd1,4.66587025500396,2.80810080864469,4.87561789817707,4.98735725122177,2.96496044373761,2.83911911390321
Mapk1ip1l,4.24277778310961,0,3.33544895461505,3.38482622102902,3.48017462759192,3.41542607292182
Fbxo34,3.09637824915547,3.54703023656092,4.55685854266655,5.37008753940128,5.46367803458777,4.43020497231777
Dlgap5,5.39877446910411,5.72668955573079,5.55697806252037,4.41309305964293,4.5598955644753,5.32634678821392
Gm37874,1.3794878864296,1.16817988840079,0.636703031425659,0.693424062988064,1.14289697827252,1.13320839756853
Gm6055,6.42529983947819,6.42421836769909,6.24608310221048,5.93883622607007,0,6.04617234689384
Peli2,2.21961152441961,1.51044042998781,0,1.31411643114067,1.60632377540024,0.412445534695662
Gm1821,0.0751293732104968,2.9171414685486,3.19052952851597,3.03726975418136,3.35587187039529,3.30700439794938
Gm37194,1.00269532038661,0,4.20453984476303,2.71241529472099,3.54157678827838,2.81956600600848
Exoc5,3.81994402657253,0.540881322075075,3.11011263769564,0.845763008113153,2.84992922402635,1.00631956990064
Rpph1,3.60343051087746,3.34452174969556,2.44958778526469,0,3.12334339125917,2.49331428709276
Parp2,5.526100119814,5.39453129066348,5.37297646755467,2.74731864709671,5.41192107034075,5.34020974123795
Tep1,2.52556027223515,2.45196803958931,2.78119812263082,2.28564486715979,2.8086610001885,2.88534203076644
Gm26782,2.75316806784825,2.16980958122217,3.02994577392222,4.18730851948524,2.28018132504348,2.28290234221174
Osgep,5.18432393964876,4.00831656373499,4.50470936644655,0.153359166335919,4.23651557886237,4.31906872699711
Ttc5,3.91523405413785,5.29143411392014,5.31801308408765,0,4.76506261081218,5.40734595237265
AY358078,4.87049508408056e-08,2.60562470625156,3.00020556939685,1.90602856828629,1.27509646797494,1.34152469408479
Ear6,4.20546289427034,3.53482110893509,3.9571809957501,3.54855992669525,3.38649092508279,3.40450262061712
Ndrg2,2.89596564329018,2.06273997599217,2.60360616936691,1.61792846631431,1.5863468235917,1.80159740048985
Gm22354,0,5.71947644104059,5.93519098546119,5.59110789790687,5.76772629566924,1.51576795080267
Pnp,6.29724828668893,6.26178277595066,1.47843344348749,6.08332401318319,1.17559485790909,0
Pnp2,1.63344051053543,2.13962338303384,0,1.84630074319067,0.690757669929807,0.460908182487434
Arhgef40,6.19539681606349,4.45106601063443,5.36789520554199,4.74383806798219,6.2428387440942,6.19159423299607
Gm16617,1.88911136309561,1.0513999459887,2.28105723958347,0.877275445113501,0.759287098160151,0.698663888791982
Zfp219,4.91658651437961,4.71194636651445,4.83678256582442,4.26237301902733,1.21551708026427,1.15335786912969
Hnrnpc,6.44562905066987,6.47129152841277,6.45156226228685,6.28221367115552,4.47685473102115,4.53728364072345
Gm4742,3.31752549232134,3.01502292058667,0,1.85340487930403,3.07405323885178,3.01487121416599
Sall2,2.15306596806898,2.10809953097108,0,3.13376899980479,2.07836389980799,2.05970483267235
Chd8,5.63933347254611,5.4484715137135,5.14757941726776,5.19872201231186,5.13783956697754,5.19351156181485
Trav17,0,0.949003699339739,1.15508860166841,2.26914089558804,1.44199863582482,0.761160149250843
Dad1,6.332877968321,6.5679515135267,6.45028089200005,0,6.36718582401535,6.44456602960003
Abhd4,5.49612355897678,5.57052364923656,5.60855201796617,4.9419842467992,5.24538917570482,5.12887075946512
Oxa1l,5.37921199264477,5.38732462547384,3.26159700619816,1.35294492230321,5.36913491185791,0.97739130441744
Mmp14,3.75052075518233,4.38488560918398,3.01094987343363,4.91345911817211,3.99547547373918,4.15856323849253
Mrpl52,7.68537254312432,8.15516228996823,7.68512721245405,8.46649661255207,0.701168427998542,8.32586308444051
Lrp10,4.82376973721297,2.1850165317202,4.91851027035448,4.81446326441222,4.66751182110558,4.83781712667255
Gm43305,2.82296463055557,5.05494829901127,2.68920521454426,6.34044476933461,2.66616121534874,6.27619514213561
Prmt5,6.2458264833556,0,6.0406995909617,2.33717444105803,6.17481984770231,2.5363140541525
Ajuba,1.40147756120299,0.933045316174553,0.689758065871084,1.07956584981027,1.35676358510543,1.59073134962638
4931414P19Rik,2.73486783387961,2.7514272998331,2.31800729761457,2.28629271568547,2.13216552547809,2.22960637927557
Haus4,6.02982610061645,5.61849709572691,5.54702406517116,5.79518509859488,5.56793478647782,0
Psmb5,5.68864476671916,5.78650749750294,5.78965362004379,5.67462730665734,5.522642729257,5.73458227814226
Mir686,10.1696619861853,10.5611256209062,10.9208738586083,10.708721800637,11.0700202878231,10.3803961261163
Cebpe,3.67868041373475,3.18823949072053,3.21821544604305,2.24541351630981,1.25845259237993,2.59538430620767
Homez,3.10541324664597,2.32775058846975,3.53899746844757,3.56558499087844,4.62505418581623,3.55099913876386
Slc22a17,2.35394992276369,2.09135456140066,2.28910850959452,1.75047787844436,2.02810232239818,2.06288845807109
Ngdn,5.47264697902241,5.71735289412816,5.32225266475882,5.54880649908363,5.51174949169259,5.54910849283914
Jph4,0.559267621289854,0.130677354835834,0.212688858149256,0.319604062065767,0.431074123130171,0.175574419914564
Carmil3,0.975457037813202,1.02184923743644,0.782554504602127,0.906409617094016,0.9409770637264,0.935010084929019
Dhrs4,4.99274577520409,5.49948237778915,5.32754006956383,4.98645189446672,4.87940190584567,4.77142608196442
Gm8894,5.72400626260214,5.69242998795211,5.95966120722427,5.57785779607886,5.23259168994894,5.44168929860027
Bcl2l2,3.20736345406856,3.25953011505373,3.26071521382425,4.76414442186858,4.65431523486109,4.73922704864666
Pabpn1,7.82694882727968,7.96690338186024,7.89294953708304,0.838836427392063,1.30005927786887,0.847194384646404
Pck2,5.60351062804407,5.59392738818048,5.28316986414897,7.98215508534274,8.02654557381756,7.9949699865055
Thtpa,3.5365627282214,3.47179875256525,3.58155612665299,4.98778925643495,0.338241837768819,0.351019917185614
Zfhx2,1.74321765219052,1.91908069821965,2.1751477106586,1.71994566562793,0,0.344227438203961
Ap1g2,6.97325537909292,6.9731175891603,7.13536043232916,0,1.82511397697901,0.202640887120913
Cdh24,1.43631111267496,1.97199411024686,4.73641546180622,7.88326034185371,0.0531378957093367,2.01889050389065
Gm20726,2.85096140224703,1.74948707092567,1.59098997523154,0,4.53351351332821,6.6407409355607
1700123O20Rik,4.45569545101576,5.36666142628903,0,1.14413123153496,5.65387402706694,5.17472998187292
Acin1,7.88272863042757,1.3221012079057,4.30399987508549,0.949707485832542,0.113622895551359,4.58971555612098
Mir6948,0,0.369472067365281,5.10911395951339,5.65409178284189,4.80863732002292,4.32883646422954
Rec8,4.57034148693818,1.72292499078879,0.80127456380807,0.0968722713648715,0.905724426819818,0.996673641547182
Rnf31,3.38454029499707,4.30367117224068,4.47204579718043,3.52987090912817,4.39888389371025,4.50510332840603
A730061H03Rik,2.09742202043918,0,7.37937836707126,1.74045269846872,4.78899885210611,4.88184567890983
Dcaf11,6.03060534454333,5.14407084952849,4.85205878164439,0.108477486881115,8.55686237358469,4.35670725293538
Tssk4,0,0.586773388692779,8.39823064248723,0.956362263165502,4.39057827091086,3.60179158386203
Mdp1,4.8380390820844,4.71973653186296,4.57251985465043,4.54594984122467,3.30261735744871,3.71219956264597
Nedd8,7.49218167278031,0,3.92820922492337,4.71634894430361,4.81207202826437,4.45010269635488
Gmpr2,4.62621716653904,4.72233486441455,5.12996298434166,0,4.45626733736338,4.41994332875632
Gm25887,0,7.65725412985468,0.225178664713391,7.41065486209275,0.13921407022025,0.353464448155416
Psme1,8.52654618709265,4.17461414654627,3.06418271257157,4.46631388223082,0.0417361341997099,3.26687347450406
Emc9,4.8383013490086,1.48382867280475,0.188840186534856,3.39192715533868,2.78416473172921,0.271857105289846
Tinf2,4.1407704772163,8.51089073191053,4.47082966928279,4.46971018593456,4.48248691884257,4.57570562932851
Tgm1,1.42777778428963,4.22521322217517,1.03696735102072e-08,4.47068002123245,0.192689079470123,0.129301219519565
Dhrs1,4.65317469418748,4.32504815340493,0.120873976750431,8.37546522427217,0.198194896965875,0.227962822338433
Rabggta,4.39053700074225,4.63845618760518,0.195016181397549,4.09421072954639,0.171943361976618,0.264561651670029
Ltb4r2,0.702933202557781,0.430527218610544,3.29243281037518,0,4.10996225339882,2.94269653147372
Ltb4r1,3.26653170451967,2.96357030043843,0.155215569932748,3.34718373268066,0,1.11046347343868
Adcy4,0.294410780133439,0.176347030140756,0,0.236257482023484,3.00822511768374,1.58734578688131
Nop9,4.24347106235747,4.65063820290337,0,4.59246301733876,0.817980919688402,1.32757815205133
Ripk3,5.68212940933081,5.53176508840379,4.45710175317391,4.11664754511512,5.97543071522541,4.24600517094003
Nynrin,3.33628195945279,4.14959268191054,8.0039844462665,0.273355946081103,0.262255140091022,0.206848237134197
Khnyn,4.22041508995043,0.24136795154547,5.06267004599898,5.31129965903393,5.07148810558418,5.30036171300365
Mcpt2,0,0.19415767182343,4.71671110511999,4.45746296464855,2.59405881000644,0.401091949243377
Mcpt9,0,4.38219688238914,6.02096883052619,6.14408920918974,4.1902592781845,4.38669370549585
Mcpt4,0,6.09926995274501,5.93813050323872,5.56591394910728,7.82209277437953,5.69444007583497
Rnf17,0.136287737770257,0.317591189363775,0.275544679099081,0.161658122467484,2.4139054413191,0.204374885251134
Cenpj,2.51077967260376,2.68295976200888,2.3021464729487,2.23567805025688,6.75190552439329,2.2744465529594
RP23-121M22.6,1.01153141952113,1.67927515187765,1.91438082648921,0.839787904624561,0.890080865226202,1.51128079556981
Parp4,3.4423915179584,8.42450224854271,8.55134297612921,2.84363216938964,8.51505718344272,2.92300842287028
Gm16973,3.27721857693648,2.95983320220324,4.40396299378625,3.06665754340275,3.62906513709228,3.13369503251308
2410022M11Rik,1.42964809811856,0.924442746326601,1.22090567964085,1.04781754802137,0.84654145514192,9.22802017829783
Zmym2,3.1693702587081,3.13595015118445,3.26866344590019,2.84705082966905,3.19833698875621,2.79096382850013
Cryl1,3.73123755888705,4.18634208068043,3.62281324429721,3.91719303692495,3.98752097368313,3.96128067067507
Eef1akmt1,4.04146203372573,4.39859663641581,4.25692006965065,4.49220571202173,4.29415018817123,4.54314939704371
Ift88,1.98896093074362,2.25030372436109,2.27628225539907,2.87480089962211,3.07057823987302,2.64810645031763
Gm15836,0.121788610927588,0.157751298197467,0,0.276004665924688,0.278817403074722,0.108226687248108
Gm22738,0,3.82632475688036,3.92058866988204,3.48173809060053,3.77301521205759,2.13170800301404
Mrpl57,4.02355699131448,3.81903456638524,3.55512899380031,3.83270776749112,3.64989132655884,3.71123057189364
Zdhhc20,3.39509434098451,3.29843104387208,3.38412719066064,3.10642705245535,3.26143904548689,3.00779470548816
Micu2,5.10566550788996,0,4.85772228178663,4.77843989379223,4.6496614406427,4.62983452472746
Xpo4,3.79713752167239,3.72047548145207,3.727604660334,3.61766287249588,3.65492811785426,3.65608444004934
Lats2,4.06247577823092,2.25176453110428,4.36745494082898,1.92652704472175,2.39154778016734,1.80584548588631
Phf11b,1.66194109529238,0.994649232565836,1.85504087315881,0.889813051857801,1.42924101561099,1.11585226937593
Phf11c,0.576531812289011,1.09519529513081,0.95006895815722,1.2421756550325,1.35786162301046,1.14557312093422
Phf11d,1.06232898078839,0.940727553784146,1.71298748884796,0.882113996790539,1.42556672407525,1.28864795816926
Rcbtb1,2.88751162356179,3.46533457549553,3.58156817748133,3.36293551584174,3.30855892197513,3.23549118595368
Setdb2,3.54381754628685,3.69483563010198,3.6416847430957,3.74197386308165,3.52930873009809,3.70480558125546
Shisa2,0.0126025683935799,0.262427143883754,0.348420535314285,0.429229229932843,0.35170860222052,0.432087114620823
Cdadc1,3.91426791776573,4.14582416248599,3.93302491445627,3.58814493961874,3.95739461483176,3.77144192910957
Amer2,0.193683444604679,4.54239426346895,6.72238405083313,4.43312637620643,4.28244721863092,4.4495481691062
Mtmr6,4.07871229519432,3.87325215055397,0.893042957320637,3.67936749452249,3.69898519246573,3.58214649889645
Mipep,3.67612069370713,1.20396537860345,0,4.01891898216305,0.154456185121462,0.949657440171063
Sacs,2.14872915245482,2.29454135253399,2.42766516654021,2.23954468672229,2.25391667597487,2.05841001660783
Ebpl,1.99671051471951,2.03483901090567,2.19910379134549,2.26121787143127,2.19996752733593,2.50302555563865
Kpna3,4.28765697899618,4.242579642118,4.45798820176763,3.98071996708212,4.02119542451449,3.86996021504045
Spryd7,2.62152678799039,2.56198347920718,2.57712666130705,2.82794703272349,2.52607883034836,2.9418387435684
Wdfy2,1.61902792749798,2.54176509635096,2.55095728808571,0.207806662090345,0.503633683823554,0.0540340880157534
Fam167a,1.52847630289697,0.62589139270178,1.26475859793568,0.648072387395003,0.883346326240207,0.748077321997373
Trim13,3.09744730439688,2.73127014829437,4.13408126434517,4.05167661919728,3.8719421898871,4.06899748649911
Kcnrg,0,0.35407183025711,3.72354764019654,0.513864635604555,2.10593950916238,4.36206304328864
Mtmr9,4.31747773708683,4.16197633689005,0.896687254163251,2.3394595318346,2.90028333415603,0.122871204106269
Pinx1,4.22265774977433,0,0.168176036552419,0.776287630410288,2.74444530003089,3.98826658542617
Prss51,0,4.17231948999904,1.00216242115062,4.00186528036592,1.44026123938797,0.855788024735265
Fdft1,2.66707917423648,5.05316348112108,5.21614828897903,0.426708097218449,0.157421478576213,0
Msra,5.06747953670659,4.70424673490251,4.43228465599497,4.90176474196705,4.78014208983847,4.95128471496697
Kif13b,2.51774685464443,2.60148734618884,2.81328045709,2.47656833145566,2.69165252358902,2.68965475781136
Ints9,4.37360645399982,4.65781718745822,4.41171096007286,4.25686724703539,4.23098687377195,0.640099835024451
Fbxo16,0.234865473858135,0.527826025663767,1.24418075704081,0.347150842612781,0.660615608152064,4.43266549501644
Extl3,3.66099704996081,0.448998184457274,3.70351049794263,0,0.647687512555408,0.25142340448824
Hmbox1,4.97437787662165,0,4.40716237354112,2.98050063473878,3.01821576039201,3.07612806921615
Elp3,4.96503619763197,5.16742216028192,5.09136979576386,5.20586947445419,5.25833424189566,0.0604025819712962
Gulo,0.511757460107784,0.121167953750397,0.474984202155947,4.1623389577246,3.66724498075874,5.27369491003708
Ccdc25,3.84511866598834,4.07036356524993,3.83201907221535,3.79098050474205,4.24423252367697,3.56884688786635
Clu,0.196039170161647,1.40927144209402,0.815391801444467,2.28651451476095,1.6659975573753,1.94549533937892
Ephx2,1.11788118485966,2.32763275914711,1.45401792522672,4.09579786225111,3.71317890314311,3.63489525029307
Trim35,4.73095508651535,1.0201501298286,0.81132552061526,0.0926296285232268,0.538689129669733,1.16392374946065
Dpysl2,1.19556808071561,4.63941162057166,4.73383696611383,4.84617736274779,4.92343445781053,4.84613723675276
Gm20667,1.48292570648508,1.05156700031029,0.618014950031037,1.12541967005477,1.46264393809013,1.22421936479767
Ppp2r2a,3.89160388665178,3.8515191911699,3.78857087503427,3.75220266136871,3.93704301445102,3.78986485625005
Ptk2b,5.32720231294768,1.48543197964333,3.388113748893,4.05743294240966,5.21508446906451,3.7729835521381
Rps2-ps5,0.88288168561754,4.27271748697274,0.4053781308246,4.44634225959756,0.706953077088776,4.55880027964105
4930480K23Rik,0.220615988801117,0.881712382110433,1.41569377623076,1.01623243161842,1.30231320118516,1.09883050426387
R3hcc1,4.57042042675815,1.27604994167305,4.5681719883181,1.20851725980554,1.54344144107625,4.747527043196
Tnfrsf10b,1.46264917257626,4.99283639532886,1.79333825169335,4.27349351059823,4.45886754577261,1.50469665620493
Chmp7,4.32676742469588,4.34782862345153,4.13557591079784,4.68257891530798,4.75703925265063,4.32831948246501
Egr3,0.423534069285047,0.334680391939234,0,0.140242043556864,0.239593565128615,0.130013182078657
Rhobtb2,3.06801551667996,3.24544394148856,3.22606455533498,3.21407194702312,3.32658049028917,3.32034170115431
Ppp3cc,1.18473096702602,1.14018968045684,0,0.368862198028822,0.10256004492073,2.4673890480745
Slc39a14,3.22775031595711,6.28997090994316,5.906157039168,6.57107606754931,6.31773096650868,4.82568896976368
Gm9174,7.16417282538681,2.30035512308319,4.77335287464193,4.88734004800219,4.61996462739821,5.55057749923346
Bin3,4.81671745185744,0.0408608768258543,5.46380225943252,5.4435171432622,5.50455683615601,6.54995404714874
Bmp1,2.20620247208704,5.51478189766891,0,2.15616682856358,4.1867382404547,4.27341145091384
Polr3d,4.00721344526078,4.26117724393899,2.42014011387356,4.43221114917122,2.35110248626587,2.15288755500856
Nudt18,2.12049461014307,2.15330597992412,2.28632524835048,2.29852342313676,2.07924838647776,2.3164441001735
Reep4,4.91401431935451,5.16792789164945,4.80102928380819,5.14995030168105,5.09882797831099,5.13070851955299
Dmtn,0.746931852907871,1.05665982272134,1.16299627777372,0.246043186719807,0.205252365814534,0.459872229105432
Fam160b2,3.15372752570889,3.47636872528941,3.39836131639731,3.30949345234767,3.42594531336754,3.32788133901421
Cysltr2,1.63774933915431,1.14832892400023,1.58046872769928,1.3811227564379,1.54991062637638,2.68556569414898
Xpo7,2.52205826081449,2.39812322103766,2.8697095626359,2.50406100130929,2.67015144767212,5.09002347278778
Dok2,6.40045083243874,5.26937357633016,5.49174408858624,4.55934496654189,4.36574152193677,1.35413052278391
Fndc3a,4.56865843417929,3.98768467756676,5.02520158852463,4.90664050679311,4.57549991725933,4.897511510582
Med4,4.75846841872617,4.9518675043269,4.7472638575578,4.73939989053555,4.81735208721567,4.7914129774399
Nudt15,0.203231231730359,5.24518758928625,0.277174230739291,7.56672384130851,0.274087483527891,0.467025877777476
Sucla2,5.14048010806354,0,5.01652306263599,0.432061450968611,4.83140099217911,4.81648195160184
Rcbtb2,5.31826983546764,3.7007504189987,5.15729842361065,4.85758793155879,7.53361785315039,4.82635018253805
Rb1,2.6770368510547,5.15472901355467,3.17366154761824,1.43832479281318,1.75759082254032,3.33825182304658
Itm2b,8.05446322945952,7.94440753314849,8.08389944277691,2.71184727766995,2.216594549134,7.65562373955208
Htr2a,1.52302994258647,1.43946356799098,1.58478936692801,0.814540579879973,0.514756527717499,0.854443351930612
Cbx3-ps6,6.57227730234577,6.00045527877738,0.728213972312763,6.01462086369009,6.11779684215556,5.99410674320451
Rubcnl,1.25812691669251,0.600646556037065,2.52639939140364,0.749709311198935,1.0058454835477,1.01850599218253
Lrch1,2.67168739863291,2.71241309353618,6.31635213721107,2.68135030855912,2.64145585782959,2.63853264553169
Esd,5.79157707471353,5.56168661241247,5.71545687280251,5.76798312758651,5.6779056474718,5.68082786181914
Gm16409,1.3340934009763,0,1.72345808261832,2.24940589778003,1.61874139655407,1.86736671979947
Zc3h13,3.96889253858886,4.16357118724562,4.03598453841424,3.94438059104745,4.0829069225989,3.94934816428856
Slc25a30,3.3936619374524,1.97154171465712,1.59070740046576,1.19436446679669,1.0862266859391,1.36510459055963
Gm4285,2.81783811098628,3.60751970128263,3.60693962342731,3.57385922157595,3.45534431881113,3.79355259054533
Cog3,3.78485990151464,3.98793019856818,3.65063820290337,3.79891110410962,3.84847772477,0
Lcp1,7.02031328478589,6.5358181322697,7.12413165369205,7.86719841612234,4.37751942930736,7.99086412200639
Gtf2f2,4.3704433048213,4.7249612579453,4.49908049776906,4.65645060630534,3.72008142210613,4.58501058975437
Gpalpp1,3.8647012124734,3.7582818542572,3.77527182908287,3.61527503430528,0,3.56491465867283
Nufip1,2.9733633053489,3.12572548250855,3.07146407877275,3.36104823560291,0,3.32389170861545
Lacc1,2.34815025241363,2.32733383183908,2.82538471009491,2.96862532591546,2.95355021066319,2.81654646201646
Ccdc122,2.9558595697836,1.660326265647,2.05860742995961,2.53048281059026,2.63150478132587,2.57894595673231
Tsc22d1,6.50208550606962,5.92123398511205,6.11303574963588,5.24845893478178,5.56571901995217,5.11522888603665
Epsti1,4.34423908680757,3.80808638907916,3.81671233269541,3.64048211169989,3.84014092044186,0.233593602567195
Rgcc,4.4836610217868,4.40695836966051,4.07897695113866,4.83236852487517,4.24496314862757,4.95448947346188
Vwa8,2.78964162298541,3.07126155117518,3.02633973964387,3.69290697510181,2.47055248281634,2.55825783643306
Mtrf1,2.6825688029635,2.62024856913251,2.05689561613136,2.31333003073244,0.809794722277851,3.74135911731882
Kbtbd7,1.70722880044107,1.63031227111788,0.447924026890385,1.23170887802409,1.3754176112225,0.706983126422807
Kbtbd6,1.24752654036812,0.626771794332148,2.02602451297834,0.678196332194073,3.62173541711979,1.2865026863377
Naa16,3.34522745492607,3.66253593697611,4.49516428620068,3.37593327767885,3.33098856304375,3.17903325757269
Diaph3,3.28861843062709,3.57488865836311,3.84872808747256,3.29839145094778,3.42035304287277,3.29169784874272
Wbp4,3.67536431274915,3.89812126567262,6.03142386990744,3.82995101162497,3.86428521044028,3.69931841943302
Gm27857,0,3.66830069853865,3.84502831464954,3.78753694328296,3.60813503912119,3.72046453681239
Gm24680,0,5.76665876187215,5.24930880197118,5.82250837388803,7.73435059510036,5.60904277481479
Gm16331,0,3.8833568845154,4.38831354572664,3.74452710608888,3.73519720938416,3.59537237023506
Tpt1,8.0776756143733,4.49639843291562,4.69912960026818,4.27877280869607,4.31514593852794,4.08814159686902
Snora31,7.85905639698692,4.9867385764139,0,5.15407277722346,4.83965227683729,4.90923547289148
Dis3,4.45660247571826,4.48580033378251,4.4076450678326,4.56862803611774,4.57548781563587,4.55913690817943
Pibf1,2.47927454514076,2.36806987653208,2.23539314909858,2.42221415939344,2.31348676464629,2.32681343560437
Commd6,4.18394696002989,3.82622304976842,4.51881836282386,4.26748336271665,0,4.07936957696126
Uchl3,4.18769649717775,3.69693971497749,3.25237175499387,3.84653343205724,3.15602602485368,4.11063885932169
Tbc1d4,3.52610638136176,2.84349549553492,3.64646222726002,6.45878718023657,0.0723515694923892,0.215992880431295
Lmo7,0.351879309072303,0.163675194008969,0.479707585930662,0.265258048390597,2.92071632708735,3.03817803274481
Cln5,3.54867088948512,3.49116043645838,3.87491497293655,0.413498766074668,3.93327047153233,2.43812514849737
Kctd12,3.02398804819574,3.21229851630559,3.26115918690851,3.72117576574809,2.96660396420964,0
Gm26778,3.18687766281384,2.21508213867088,3.58059173409996,0,2.42150877982138,3.87085786436376
Fbxl3,4.83383631417621,4.77424413521187,6.03356836501193,2.16987370470669,4.67134999205502,4.55797367642761
Rps3a2,6.30456397372883,6.26255342731929,4.9489652127898,4.4725137657338,6.67718403637914,6.62270930420688
Gm22877,0,0.211838312690461,3.7569805625908,6.01584542705536,3.86896326854108,0.236413019217669
Ndfip2,3.63045206940681,3.45496678924148,2.93776998091012,3.39523009855745,3.19166529063278,0.194078224409849
Rbm26,4.75694321312777,4.83068632375256,4.84596668882205,4.72919381938509,4.82360671391623,2.21522506251602
Gm17066,2.14994217494338,2.16811568958531,1.98792110594282,1.47084398263076,1.94905302040764,0.234659499446973
Gpr180,2.38073775893492,2.79712714343001,2.14268136541318,0,1.26319068933135,2.76285053536433
Gm23302,0,3.66827800305682,3.53128163816283,3.90066397132339,3.63986884639334,3.79980225789886
Dnajc3,4.36934782460713,4.25416316552921,4.4479758500933,0,4.17802937755211,4.03855031440732
Rap2a,2.6061934661617,1.96236393150695,2.33307160446555,1.67340264892553,1.8988661720836,1.70214331158766
Mbnl2,3.9631874060868,3.87292723365123,3.98658386624867,3.33716302078105,3.52949614744982,3.41325286417954
Farp1,0.165002473153993,0.0138312281063215,0.139621418609682,0.518151376384906,0.452590163611615,0.44204748645499
Ipo5,6.13369092310789,6.2361385980487,6.17432451753332,6.15145093151996,6.09784251933391,0
A330035P11Rik,0.614501609918004,0.968299443760224,0.506041287293186,0,0.620927925145641,6.11327334420151
Stk24,6.34991722367283,6.26848118009464,6.30011823206475,0.396490525484828,6.13566209317475,6.1742286275316
Dock9,2.66997917420987,1.20182829826774,2.32953983630148,0,0.535912603763087,1.29975458176264
1810041H14Rik,0.764130405671329,3.96933471290934,4.17589181484927,4.16547785953213,4.19336173901009,4.15547400652005
Ubac2,4.17673764739654,0.243867681563221,0.876897620489416,0.258245133404653,0.481753587536911,0.412622210498388
Gpr18,0.621206518738655,0.428755580278718,0.217816362548512,0.266604262461424,0.564536210015951,0.655329844520623
Gpr183,0.747071110762574,2.89156694858227,2.69316576528663,2.79203071956445,2.7578766597479,2.91668300194947
Clybl,3.99252373183907,0,4.11340046206718,4.45897906603865,4.30147790396275,4.13358818417396
Ghr,0.758738947650454,0.752336700974475,0.994993828675059,2.42893027008337,2.52736314986159,0.701507361234062
Fbxo4,3.29606823103128,2.46356753086824,2.89894741133828,4.85666704699559,0,2.75043500043205
Pcca,6.02917014993131,2.59379356456533,2.90948319217855,0.065513444574926,4.93202809029956,4.97383165767391
